experiment_dir,source_file,source_name,plate_id,time_hr,read_datetime,actual_temperature,excitation_emission,row_id,col_id,well_id,sample_label,treatment,shell_color,treatment_group,size_mm,weight_mg,family_id_group,sample_id_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,area_cm2_measurement,is_blank,exclude_from_analysis,exclude_reason,layout_status,duplicate_timepoint,value,delta_value,mean_blank_value,normalized_value,value_initial,meas_norm_area_mm2_measurement,paper_metabolism_area_mm2_measurement,meas_norm_area_cm2_measurement,paper_metabolism_area_cm2_measurement
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,181,0,185.25,0.9770580296896086,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,179,-2,178.75,1.0013986013986014,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,178,-1,177,1.0056497175141244,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,178,0,174.25,1.0215208034433285,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",B,6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,182,4,175,1.04,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",C,1,C1,NA,control,NA,control,NA,NA,blue,11,NA,NA,NA,58.715,NA,FALSE,FALSE,NA,parsed_table,FALSE,256,0,185.25,1.3819163292847503,256,4.360044281699736,0.017031422975389593,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",C,1,C1,NA,control,NA,control,NA,NA,blue,11,NA,NA,NA,58.715,NA,FALSE,FALSE,NA,parsed_table,FALSE,1506,1250,178.75,8.425174825174825,256,25.649323000936725,0.10019266797240908,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",C,1,C1,NA,control,NA,control,NA,NA,blue,11,NA,NA,NA,58.715,NA,FALSE,FALSE,NA,parsed_table,FALSE,3459,1953,177,19.54237288135593,256,58.9116920718726,0.23012379715575235,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",C,1,C1,NA,control,NA,control,NA,NA,blue,11,NA,NA,NA,58.715,NA,FALSE,FALSE,NA,parsed_table,FALSE,4432,973,174.25,25.434720229555236,256,75.48326662692668,0.29485651026143234,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",C,1,C1,NA,control,NA,control,NA,NA,blue,11,NA,NA,NA,58.715,NA,FALSE,FALSE,NA,parsed_table,FALSE,5222,790,175,29.84,256,88.93809077748445,0.3474144170995486,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",C,2,C2,NA,control,NA,control,NA,NA,blue,12,NA,NA,NA,97.032,NA,FALSE,FALSE,NA,parsed_table,FALSE,570,0,185.25,3.076923076923077,570,5.8743507296561965,0.010305878473081046,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",C,2,C2,NA,control,NA,control,NA,NA,blue,12,NA,NA,NA,97.032,NA,FALSE,FALSE,NA,parsed_table,FALSE,2909,2339,178.75,16.274125874125875,570,29.97980047819276,0.05259614118981187,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",C,2,C2,NA,control,NA,control,NA,NA,blue,12,NA,NA,NA,97.032,NA,FALSE,FALSE,NA,parsed_table,FALSE,5130,2221,177,28.983050847457626,570,52.869156566905765,0.09275290625772942,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",C,2,C2,NA,control,NA,control,NA,NA,blue,12,NA,NA,NA,97.032,NA,FALSE,FALSE,NA,parsed_table,FALSE,7163,2033,174.25,41.107604017216644,570,73.82100750267954,0.12951053947838514,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",C,2,C2,NA,control,NA,control,NA,NA,blue,12,NA,NA,NA,97.032,NA,FALSE,FALSE,NA,parsed_table,FALSE,8117,954,175,46.38285714285714,570,83.65281556599885,0.14675932555438395,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",C,3,C3,NA,control,NA,control,NA,NA,blue,13,NA,NA,NA,82.621,NA,FALSE,FALSE,NA,parsed_table,FALSE,265,0,185.25,1.4304993252361673,265,3.207417000520449,0.012103460379322448,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",C,3,C3,NA,control,NA,control,NA,NA,blue,13,NA,NA,NA,82.621,NA,FALSE,FALSE,NA,parsed_table,FALSE,937,672,178.75,5.241958041958042,265,11.340942375425135,0.04279600896386843,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",C,3,C3,NA,control,NA,control,NA,NA,blue,13,NA,NA,NA,82.621,NA,FALSE,FALSE,NA,parsed_table,FALSE,1619,682,177,9.146892655367232,265,19.595502354123045,0.07394529190235112,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",C,3,C3,NA,control,NA,control,NA,NA,blue,13,NA,NA,NA,82.621,NA,FALSE,FALSE,NA,parsed_table,FALSE,2664,1045,174.25,15.288378766140603,265,32.243618450515,0.12167403188873586,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",C,3,C3,NA,control,NA,control,NA,NA,blue,13,NA,NA,NA,82.621,NA,FALSE,FALSE,NA,parsed_table,FALSE,3887,1223,175,22.21142857142857,265,47.04615049442636,0.1775326433751938,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",C,4,C4,NA,control,NA,control,NA,NA,blue,14,NA,NA,NA,87.409,NA,FALSE,FALSE,NA,parsed_table,FALSE,345,0,185.25,1.8623481781376519,345,3.9469619833197953,0.011440469516868971,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",C,4,C4,NA,control,NA,control,NA,NA,blue,14,NA,NA,NA,87.409,NA,FALSE,FALSE,NA,parsed_table,FALSE,3452,3107,178.75,19.311888111888113,345,39.492500772231686,0.11447101673110634,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",C,4,C4,NA,control,NA,control,NA,NA,blue,14,NA,NA,NA,87.409,NA,FALSE,FALSE,NA,parsed_table,FALSE,4905,1453,177,27.71186440677966,345,56.115502980242304,0.1626536318267893,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",C,4,C4,NA,control,NA,control,NA,NA,blue,14,NA,NA,NA,87.409,NA,FALSE,FALSE,NA,parsed_table,FALSE,5892,987,174.25,33.81348637015782,345,67.40724639339199,0.19538332287939703,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",C,4,C4,NA,control,NA,control,NA,NA,blue,14,NA,NA,NA,87.409,NA,FALSE,FALSE,NA,parsed_table,FALSE,6676,784,175,38.14857142857143,345,76.37657449461726,0.2213813753467167,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",C,5,C5,NA,control,NA,control,NA,NA,blue,15,NA,NA,NA,63.604,NA,FALSE,FALSE,NA,parsed_table,FALSE,308,0,185.25,1.6626180836707152,308,4.842462738192567,0.015722281617508334,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",C,5,C5,NA,control,NA,control,NA,NA,blue,15,NA,NA,NA,63.604,NA,FALSE,FALSE,NA,parsed_table,FALSE,2383,2075,178.75,13.33146853146853,308,37.46619709452236,0.12164349706013752,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",C,5,C5,NA,control,NA,control,NA,NA,blue,15,NA,NA,NA,63.604,NA,FALSE,FALSE,NA,parsed_table,FALSE,5909,3526,177,33.38418079096045,308,92.90296207785674,0.30163299375927516,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",C,5,C5,NA,control,NA,control,NA,NA,blue,15,NA,NA,NA,63.604,NA,FALSE,FALSE,NA,parsed_table,FALSE,8288,2379,174.25,47.56384505021521,308,130.30627004590906,0.4230723053438606,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",C,5,C5,NA,control,NA,control,NA,NA,blue,15,NA,NA,NA,63.604,NA,FALSE,FALSE,NA,parsed_table,FALSE,8917,629,175,50.95428571428572,308,140.1955851833218,0.4551804713744214,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,188,0,185.25,1.0148448043184886,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,181,-7,178.75,1.0125874125874126,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,177,-4,177,1,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,171,-6,174.25,0.9813486370157819,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",C,6,C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,parsed_table,FALSE,169,-2,175,0.9657142857142857,NA,NA,NA,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,1,D1,NA,control,NA,control,NA,NA,blue,16,NA,NA,NA,74.513,NA,FALSE,FALSE,NA,parsed_table,FALSE,214,0,185.25,1.155195681511471,214,2.871982070242776,0.013420476963751291,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,1,D1,NA,control,NA,control,NA,NA,blue,16,NA,NA,NA,74.513,NA,FALSE,FALSE,NA,parsed_table,FALSE,1488,1274,178.75,8.324475524475524,214,19.96966972206192,0.09331621365449495,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,1,D1,NA,control,NA,control,NA,NA,blue,16,NA,NA,NA,74.513,NA,FALSE,FALSE,NA,parsed_table,FALSE,2693,1205,177,15.214689265536723,214,36.141344463382225,0.16888478721206648,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",D,1,D1,NA,control,NA,control,NA,NA,blue,16,NA,NA,NA,74.513,NA,FALSE,FALSE,NA,parsed_table,FALSE,3368,675,174.25,19.32855093256815,214,45.200166413914346,0.21121573090614182,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,1,D1,NA,control,NA,control,NA,NA,blue,16,NA,NA,NA,74.513,NA,FALSE,FALSE,NA,parsed_table,FALSE,3871,503,175,22.12,214,51.950666326681244,0.242760123021875,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,2,D2,NA,control,NA,control,NA,NA,blue,17,NA,NA,NA,94.415,NA,FALSE,FALSE,NA,parsed_table,FALSE,272,0,185.25,1.4682860998650473,272,2.8808981623682675,0.010591537361648043,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,2,D2,NA,control,NA,control,NA,NA,blue,17,NA,NA,NA,94.415,NA,FALSE,FALSE,NA,parsed_table,FALSE,2545,2273,178.75,14.237762237762238,272,26.95546258539427,0.09910096538747894,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,2,D2,NA,control,NA,control,NA,NA,blue,17,NA,NA,NA,94.415,NA,FALSE,FALSE,NA,parsed_table,FALSE,5964,3419,177,33.69491525423729,272,63.16792882486892,0.23223503244437105,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",D,2,D2,NA,control,NA,control,NA,NA,blue,17,NA,NA,NA,94.415,NA,FALSE,FALSE,NA,parsed_table,FALSE,7928,1964,174.25,45.49784791965567,272,83.96970820314569,0.308712162511565,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,2,D2,NA,control,NA,control,NA,NA,blue,17,NA,NA,NA,94.415,NA,FALSE,FALSE,NA,parsed_table,FALSE,9401,1473,175,53.72,272,99.57104273685324,0.3660700100619605,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,3,D3,NA,control,NA,control,NA,NA,blue,18,NA,NA,NA,81.083,NA,FALSE,FALSE,NA,parsed_table,FALSE,330,0,185.25,1.7813765182186234,330,4.069903678946265,0.012333041451352318,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,3,D3,NA,control,NA,control,NA,NA,blue,18,NA,NA,NA,81.083,NA,FALSE,FALSE,NA,parsed_table,FALSE,2974,2644,178.75,16.63776223776224,330,36.678465276321795,0.11114686447370241,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,3,D3,NA,control,NA,control,NA,NA,blue,18,NA,NA,NA,81.083,NA,FALSE,FALSE,NA,parsed_table,FALSE,4410,1436,177,24.915254237288135,330,54.38871280046372,0.16481428121352643,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",D,3,D3,NA,control,NA,control,NA,NA,blue,18,NA,NA,NA,81.083,NA,FALSE,FALSE,NA,parsed_table,FALSE,6009,1599,174.25,34.48493543758967,330,74.10924608117608,0.22457347297326086,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,3,D3,NA,control,NA,control,NA,NA,blue,18,NA,NA,NA,81.083,NA,FALSE,FALSE,NA,parsed_table,FALSE,6818,809,175,38.96,330,84.0866766153201,0.2548081109555155,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,4,D4,NA,control,NA,control,NA,NA,blue,19,NA,NA,NA,86.881,NA,FALSE,FALSE,NA,parsed_table,FALSE,276,0,185.25,1.4898785425101215,276,3.176759015204705,0.011509996431901107,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.5.txt,plate-C-blue-T0.5.txt,c-blue,0.5,2026-03-30T10:56:58Z,21.7,"528/20,528/20",D,4,D4,NA,control,NA,control,NA,NA,blue,19,NA,NA,NA,86.881,NA,FALSE,FALSE,NA,parsed_table,FALSE,984,708,178.75,5.5048951048951045,276,11.325836488990689,0.041035639452864814,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.0.txt,plate-C-blue-T1.0.txt,c-blue,1,2026-03-30T11:32:17Z,22.8,"528/20,528/20",D,4,D4,NA,control,NA,control,NA,NA,blue,19,NA,NA,NA,86.881,NA,FALSE,FALSE,NA,parsed_table,FALSE,2422,1438,177,13.68361581920904,276,27.87721135806448,0.1010043889784945,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T1.5.txt,plate-C-blue-T1.5.txt,c-blue,1.5,2026-03-30T12:05:31Z,23.5,"528/20,528/20",D,4,D4,NA,control,NA,control,NA,NA,blue,19,NA,NA,NA,86.881,NA,FALSE,FALSE,NA,parsed_table,FALSE,3602,1180,174.25,20.67144906743185,276,41.45900714770779,0.15021379401343402,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T2.0.txt,plate-C-blue-T2.0.txt,c-blue,2,2026-03-30T12:37:14Z,23.9,"528/20,528/20",D,4,D4,NA,control,NA,control,NA,NA,blue,19,NA,NA,NA,86.881,NA,FALSE,FALSE,NA,parsed_table,FALSE,4467,865,175,25.525714285714287,276,51.41515406130224,0.18628679007718205,NA,NA
20260330-clam-40C-C-vs-S,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-C-blue-T0.0.txt,plate-C-blue-T0.0.txt,c-blue,0,2026-03-30T10:22:35Z,20.8,"528/20,528/20",D,5,D5,NA,control,NA,control,NA,NA,blue,20,NA,NA,NA,63.532,NA,FALSE,FALSE,NA,parsed_table,FALSE,271,0,185.25,1.4628879892037787,271,4.265566958383177,0.015740099477428698,NA,NA
